cleaned_text,sentiment,sentiment_score,source,text,date,rating
"fix dong, kaga bisa login terus udah sebulan an, saya rating tinggi biar kebaca ama si admin ini",,,play_store,"Fix dong, kaga bisa login terus udah sebulan an, saya rating tinggi biar kebaca ama si admin ini",2025-05-20 13:33:37,5.0
ada ada eror mulu,negative,0.9959859251976012,tiktok,ada ada eror mulu,,
apalah ujungnya tetep disuruh kekantor pajak,,,play_store,apalah ujungnya tetep disuruh kekantor pajak,2025-04-10 18:50:28,1.0
ok,,,play_store,ok,2025-05-08 09:49:58,5.0
kak mohon solusi kalau npwp aktivasi coretax isi kolom email muncul email sesuai sistem ybs pernah daftar djp online lupa email daftar buat npwp mana,neutral,0.8170796632766724,twitter,kak mohon solusi kalau npwp aktivasi coretax isi kolom email muncul email sesuai sistem ybs pernah daftar djp online lupa email daftar buat npwp mana,,
"​ -danihasbiarta1200 lah... yang di cdn itu yang berkas berkas seperti file css dan js untuk client bro, bukan logic nya 😂. karena gini, contoh lu nyimpen cssnya di server semua, bayangkan jika 1 user bisa hit server sampai 20x karena pertama kali buka, sedangkan jika kita menyimpan file untuk css dan js untuk client di cdn, yang di hit ke server cuma 1x dan 19 nya ke cdn. itu fungsinya bro 😅",,,youtube,"​ @el-danihasbiarta1200  lah... Yang di CDN itu yang berkas berkas seperti file css dan js untuk client bro, bukan logic nya 😂. Karena gini, contoh lu nyimpen cssnya di server semua, Bayangkan jika 1 user bisa hit server sampai 20x karena pertama kali buka, sedangkan jika kita menyimpan file untuk css dan js untuk client di CDN, yang di hit ke server cuma 1x dan 19 nya ke CDN. Itu fungsinya bro 😅",2025-11-04,
buk kpp bagaimana cara nik daftar egk tau email nope daftar dlu apa klu jawab dtng kpp arti sangat ribet urus pajak egk sdkit masalah tlg kasih solusi mudah buk kpp biar bilang pajak mudah maksih,negative,0.9410219788551332,tiktok,buk kpp bagaimana cara nik daftar egk tau email nope daftar dlu apa klu jawab dtng kpp arti sangat ribet urus pajak egk sdkit masalah tlg kasih solusi mudah buk kpp biar bilang pajak mudah maksih,,
dana coretax scra sma,neutral,0.9984830021858216,twitter,dana coretax scra sma,,
inovasi buat boomer,positive,0.9449700713157654,tiktok,inovasi buat boomer,,
aplikasi gak guna banget,,,play_store,Aplikasi gak guna banget,2025-01-23 10:36:06,1.0
transparan guna uang pajak,neutral,0.591385543346405,tiktok,transparan guna uang pajak,,
sangat membagongkan.. 😱,,,youtube,Sangat membagongkan.. 😱,2025-11-04,
bagusin dulu servernya,negative,0.6608923077583313,tiktok,bagusin dulu servernya,,
ingat guys meski sama sama coretax asli websitenya susah guna susah login repot wajib pajak jadi jangan sampe tipu akses website lancar lancar,positive,0.5216670632362366,twitter,ingat guys meski sama sama coretax asli websitenya susah guna susah login repot wajib pajak jadi jangan sampe tipu akses website lancar lancar,,
sore min coretax hitung ngaco ppn kan,negative,0.9078465104103088,twitter,sore min coretax hitung ngaco ppn kan,,
hai kawan pajak wajib pajak badan pasti pilih tarif pajak sesuai isi tahun pph badan aplikasi coretax djp pilih tarif tepat bantu pasti lapor jalan akurat sesuai tentu,neutral,0.9897833466529846,twitter,hai kawan pajak wajib pajak badan pasti pilih tarif pajak sesuai isi tahun pph badan aplikasi coretax djp pilih tarif tepat bantu pasti lapor jalan akurat sesuai tentu,,
dana segitu buat aplikasi deepseek chatgpt,neutral,0.8542038202285767,tiktok,dana segitu buat aplikasi deepseek chatgpt,,
boom,positive,0.9561601281166076,tiktok,boom,,
hai kak mohon maaf atas ketidaknyamanannya kait tsb sila pasti akun coretax akses rupa akun coretax orang pribadi impersonate badan wakil,neutral,0.9834908843040466,twitter,hai kak mohon maaf atas ketidaknyamanannya kait tsb sila pasti akun coretax akses rupa akun coretax orang pribadi impersonate badan wakil,,
"aplikasi kurang membantu , udah ku cek username sama sandinya bener kok , masih aja ada pemberitahuan salah terus ,,",,,play_store,"Aplikasi kurang membantu , udah ku cek username sama sandinya bener kok , masih aja ada pemberitahuan salah terus ,,",2025-03-04 23:22:43,1.0
bbrp kli buat disni gais jamin amanah trpercaya satset kalau mau kekntr ribet jauh mending dsni laa plynn cpt trmksh,positive,0.9404021501541138,tiktok,bbrp kli buat disni gais jamin amanah trpercaya satset kalau mau kekntr ribet jauh mending dsni laa plynn cpt trmksh,,
kak pas klik simpan tulis wajib pajak milik akun wajib pajak sila login laku lupa kata sandi maksudny apa,neutral,0.9937058091163636,tiktok,kak pas klik simpan tulis wajib pajak milik akun wajib pajak sila login laku lupa kata sandi maksudny apa,,
tdk bisa kepake anjir 😌,,,play_store,Tdk bisa kepake anjir 😌,2025-01-16 07:44:28,1.0
"orang goblok pakai windows server utk jalanin aplikasi critical, benar2 bego itu coretax, jelas crash wkt diakses 100 juta orang. 😂🤣 jangankan 100 juta users, 1000 users saja windows server biasanya sudah bakal mati. musti dirombak habis sistem-nya ke kubernetes. kalo punya cukup duit, boleh pakai redhat dan openshift. kalau miskin tapi mau belagak kaya, pakai saja ubuntu dan rke2",,,youtube,"Orang goblok pakai windows server utk jalanin aplikasi critical, benar2 bego itu coretax, jelas crash wkt diakses 100 juta orang. 😂🤣

Jangankan 100 juta users, 1000 users saja Windows server biasanya sudah bakal mati.

Musti dirombak habis sistem-nya ke kubernetes. Kalo punya cukup duit, boleh pakai redhat dan openshift. Kalau miskin tapi mau belagak kaya, pakai saja ubuntu dan rke2",2025-11-04,
bang tag pak nurbaya takut bawah profesional kena malah beliau padahal beliau bener bantu rakyat,negative,0.9862613081932068,tiktok,bang tag pak nurbaya takut bawah profesional kena malah beliau padahal beliau bener bantu rakyat,,
tidak ada menu daftar di aplikasi,,,play_store,tidak ada menu daftar di aplikasi,2025-04-09 06:17:01,1.0
"apk sangat buruk , untuk ngebenerin efin aja susahnya minta ampun udah verifikasi via email,via telpon tetetp aja susah, potongan pajak gede bener",,,play_store,"apk sangat buruk , untuk ngebenerin EFIN aja susahnya minta ampun udah verifikasi via email,via telpon tetetp aja susah, potongan pajak gede bener",2025-04-01 09:00:46,1.0
apabila buat faktur uang muka lunas sesuai nilai kolom uang muka tabel detail transaksi muncul sesuai nilai benar error coretax sebut lapor buat tiket masalah,neutral,0.9270657300949096,twitter,apabila buat faktur uang muka lunas sesuai nilai kolom uang muka tabel detail transaksi muncul sesuai nilai benar error coretax sebut lapor buat tiket masalah,,
anjir,neutral,0.9983783960342408,tiktok,anjir,,
"udh bayar. mala di suru bikin buat laporan yg sangat ribet sekali,apk berat gak mendukung,harusnya pemerintah ngasih laporan ke kita bukhti pembayaran,karn langsung motong dari gajian,bukan kitanya bikin laporan..... semua di bikin ribet",,,play_store,"Udh bayar. Mala di suru bikin buat laporan yg sangat ribet sekali,apk berat gak mendukung,harusnya pemerintah ngasih laporan ke kita bukhti pembayaran,karn langsung motong dari gajian,bukan kitanya bikin laporan..... semua di bikin ribet",2025-02-21 06:56:02,1.0
sistem abs kira hilang,neutral,0.7895156145095825,tiktok,sistem abs kira hilang,,
"mau login malah ga bisa nomer nowpnya, pntek gaming",,,play_store,"maU login malah ga bisa nomer nowpnya, pntek gaming",2025-08-31 01:26:24,1.0
hai kak kakak maksud surat tegur kait terbit stp menu sampai surat tanggap kait surat tegur atas stp aplikasi coretax,neutral,0.8026776313781738,twitter,hai kak kakak maksud surat tegur kait terbit stp menu sampai surat tanggap kait surat tegur atas stp aplikasi coretax,,
apakah tidak ada cara yang lebih mudah untuk melaporkan pajak secara online? alur lapor pajak sangat sulit dipahami oleh orang awam seperti saya,,,play_store,Apakah tidak ada cara yang lebih mudah untuk melaporkan pajak secara online? Alur lapor pajak sangat sulit dipahami oleh orang awam seperti saya,2025-03-12 11:21:25,1.0
hari cuman bikin sangking lot,negative,0.9975488781929016,tiktok,hari cuman bikin sangking lot,,
ga masuk akal nya dimana bang? gaji pengurus coretax maksudnya apa bang?,,,youtube,Ga masuk akal nya dimana bang? Gaji pengurus coretax maksudnya apa bang?,2025-11-04,
pa purbaya ngerjain pekerjaan kominfo njir,,,youtube,pa purbaya ngerjain pekerjaan  kominfo njir,2025-11-04,
"wah mas amri, jamannya masih di kpk kepake itu",,,youtube,"wah mas amri, jamannya masih di kpk kepake itu",2025-11-04,
kenapa nggak bisa ngisi nomor npwp secara lengkap jadinya susah masuk mau nyari effin,,,play_store,Kenapa nggak bisa ngisi nomor NPWP secara lengkap jadinya susah masuk mau nyari effin,2025-03-09 03:01:39,1.0
pakai bootstrap,neutral,0.5946977734565735,tiktok,pakai bootstrap,,
internet ngadat kali biar masuk jurang,negative,0.9963318705558776,tiktok,internet ngadat kali biar masuk jurang,,
mending dlu makin pusing kerja kelar grgr coretax,negative,0.999393105506897,tiktok,mending dlu makin pusing kerja kelar grgr coretax,,
mudah apa kak kalau email lupa kantorr,neutral,0.9881064891815186,tiktok,mudah apa kak kalau email lupa kantorr,,
"mau ngurus lupa efin dari aplikasi bisa tapi harus ngantri 600 pengatri dulu, di tunggu sampe sore eh malah tiba "" system eror, lalu coba lagi di hari berikutnya malah kesalahan server, masa pelayanan dikantor ama aplikasinya sama "" buruk 👎👎hadeh..",,,play_store,"mau ngurus lupa EFIN dari aplikasi bisa tapi harus ngantri 600 pengatri dulu, di tunggu sampe sore eh malah tiba "" system eror, lalu coba lagi di hari berikutnya malah kesalahan server, masa pelayanan dikantor ama aplikasinya sama "" buruk 👎👎hadeh..",2025-04-24 01:54:11,1.0
pilihan tanggal lahir tidak muncul semua ada yg hilang... pusing tgl 15 tidak bisa di pilih di mode dapatkan efin,,,play_store,pilihan tanggal lahir tidak muncul semua ada yg hilang... pusing tgl 15 tidak bisa di pilih di MODE dapatkan EFIN,2025-07-27 17:05:24,1.0
tolong segera perbaiki.. serasa gak aplikasi gak ada gunanya.. apa lg live chatnya,,,play_store,Tolong segera perbaiki.. serasa gak aplikasi gak ada gunanya.. apa lg live chatnya,2025-01-03 06:40:21,1.0
proyek 50jt aja udah pakai identity server dan udah jwt,,,youtube,proyek 50jt aja udah pakai identity server dan udah JWT,2025-11-04,
email tidam sesuai padahal sesuai,negative,0.9969615340232848,tiktok,email tidam sesuai padahal sesuai,,
"buat aplikasinya aja tolong dana nya kan banyak yah, bikin yg proper gitu jgn menyulitkan. mau bayar pajak ni, nnti kalo gak bayar pajak kena marah, mau bayar sulit pendaftaran dll nya 🤣",,,play_store,"BUAT APLIKASINYA AJA TOLONG DANA NYA KAN BANYAK YAH, BIKIN YG PROPER GITU JGN MENYULITKAN. Mau bayar pajak ni, nnti kalo gak bayar pajak kena marah, mau bayar sulit pendaftaran dll nya 🤣",2025-01-08 13:46:02,1.0
bagus,,,play_store,bagus,2025-06-18 08:14:00,5.0
hai kak kakak maksud list sebut daftar layan administrasi iya mohon pasti kakak masuk wakil kuasa akun coretax usaha lihat lalu portal profil wakil kuasa,neutral,0.9881740808486938,twitter,hai kak kakak maksud list sebut daftar layan administrasi iya mohon pasti kakak masuk wakil kuasa akun coretax usaha lihat lalu portal profil wakil kuasa,,
iya hebat lebih hebat kalau usut soal dana buat coretax berani pak jaksa,negative,0.8998398184776306,twitter,iya hebat lebih hebat kalau usut soal dana buat coretax berani pak jaksa,,
semangat lawan korupsi makin hidup lewat langkah kpk tangan kasus coretax komitmenkpk,neutral,0.9764503836631776,twitter,semangat lawan korupsi makin hidup lewat langkah kpk tangan kasus coretax komitmenkpk,,
lah kan biaya rapat mahal bos tydak heran,negative,0.9989609718322754,tiktok,lah kan biaya rapat mahal bos tydak heran,,
mending bang menang tender kudu beressss,negative,0.9961591958999634,tiktok,mending bang menang tender kudu beressss,,
astagah bener mau lapor pajak kali gagal mulu,negative,0.9986795783042908,tiktok,astagah bener mau lapor pajak kali gagal mulu,,
baru semester kira kira kalau ngelamar jdi junior programer perintah,neutral,0.7354649901390076,tiktok,baru semester kira kira kalau ngelamar jdi junior programer perintah,,
uang rakyat punya jabat jadu semena,negative,0.999488353729248,tiktok,uang rakyat punya jabat jadu semena,,
atas lebih bayar sebut kakak ecek dashboard kompensasi dashboard kompensasi muncul mungkin proses sinkronisasi data sistem coretax mohon tunggu cek data kala kak,neutral,0.9977272152900696,twitter,atas lebih bayar sebut kakak ecek dashboard kompensasi dashboard kompensasi muncul mungkin proses sinkronisasi data sistem coretax mohon tunggu cek data kala kak,,
ganteng suka misuh,negative,0.9610409140586852,tiktok,ganteng suka misuh,,
min mau tanya kalau kswp valid gara gara bikin aju cortex minta bikin tutorial moga jawab solusi terimakasih,neutral,0.9518640041351318,tiktok,min mau tanya kalau kswp valid gara gara bikin aju cortex minta bikin tutorial moga jawab solusi terimakasih,,
gimana ini mau lapor spt kok ga ada kolom lapornya,,,play_store,gimana ini mau lapor spt kok ga ada kolom lapornya,2025-03-18 04:48:19,1.0
kpp pratama cibitung ada simulasi tahun coretax orang pribadi sesi materi ingat masa alih djp online coretax wajib pajak mohon aktif akun coretax,neutral,0.9984502792358398,twitter,kpp pratama cibitung ada simulasi tahun coretax orang pribadi sesi materi ingat masa alih djp online coretax wajib pajak mohon aktif akun coretax,,
format isi nomor dokumen coretax nomor daftar pib digit ntpn tanggal guna tanggal bayar ppn ppn ppnbm atas impor bkp cantum dokumen pemberitahuan pabean impor kak,neutral,0.9976330995559692,twitter,format isi nomor dokumen coretax nomor daftar pib digit ntpn tanggal guna tanggal bayar ppn ppn ppnbm atas impor bkp cantum dokumen pemberitahuan pabean impor kak,,
anggar bikin tepuk coretax brp yaa,neutral,0.9631462693214417,tiktok,anggar bikin tepuk coretax brp yaa,,
pokok jangan mau alih tetap kawal ruu tni cuma jadi alih topik soal topik soal ruu tni serame kasus kurang penting,negative,0.984294295310974,tiktok,pokok jangan mau alih tetap kawal ruu tni cuma jadi alih topik soal topik soal ruu tni serame kasus kurang penting,,
daendels udah bayar anyer-panarukan jdi bkn kerja rodi.. uangnya gak tau kemana ??,,,youtube,Daendels udah bayar anyer-panarukan jdi bkn kerja rodi.. uangnya gak tau kemana ??,2025-11-04,
good job! :),,,play_store,Good job! :),2025-05-21 05:23:43,5.0
"aplikasi m pajak tidak layak dipakai! fitur pemulihan efin terus error meski jaringan stabil, chatbot tidak membantu, dan pengguna akhirnya tetap harus ke kantor pajak. buat apa ada aplikasi kalau ujung-ujungnya tidak mempermudah? hanya buang anggaran negara! performa sangat memalukan untuk urusan sepentas pajak. rating 1 bintang pun masih terlalu baik!",,,play_store,"Aplikasi m pajak tidak layak dipakai! Fitur pemulihan EFIN terus error meski jaringan stabil, chatbot tidak membantu, dan pengguna akhirnya tetap harus ke kantor pajak. Buat apa ada aplikasi kalau ujung-ujungnya tidak mempermudah? Hanya buang anggaran negara! Performa sangat memalukan untuk urusan sepentas pajak. Rating 1 bintang pun masih terlalu baik!",2025-03-18 10:06:40,1.0
"buat login aja susah banget,kenapa dibikin susah semua",,,play_store,"Buat login aja susah banget,kenapa dibikin susah semua",2025-03-26 02:18:39,1.0
kok nama sesuai,negative,0.9809957146644592,tiktok,kok nama sesuai,,
emank gtu bang klo proyek pemerintah dananya banyak disunat jadi yg ngerjain jg males malesan.,,,youtube,"emank gtu bang klo proyek pemerintah
dananya banyak disunat
jadi yg ngerjain jg males malesan.",2025-11-04,
