"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"mau bayar pajak ajaa tp dipersulit.....laginya kurang bayar kena denda ....kurang zalim apa ituuu","0","0","2025-02-14T13:24:51.000Z","shinee3160","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7427683444794147846","7471265171370443536","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/03ae8b7442ac00924d002468a538a8a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=339e4435&x-expires=1764061200&x-signature=MQAL8cnHP9HirtCqkn0hYORhocE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"kali ini gw setuju sama remond chin.. ternyata sri mulyani ga lebih pinter drpd gw 🤣 kalo gw jd sri mulyani, daripada buat sesuatu yg baru.. kenapa ga coba benerin sistem yg lama ( yg pun juga rada lelet waktu peak season? ) anehnya minister of finance pun tidak bisa memilah milih mana vendor yg bagus & eksekusinya pun sangat ga cocok dengan harga 1,3 Trilyun 🤣🤣🤣🤣🤣🤣","0","0","2025-02-14T13:20:41.000Z","sby.eat","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7286501773967623176","7471264098019033874","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/738c55eee3779f44ce0c593967e6ee2c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=fe9aaff0&x-expires=1764061200&x-signature=gf7%2Bx9lYUYvwJ4STdVmOQFO0V9Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"1,3 T, itu dah bisa ngebuild aplikasi sampe buat gedung server sendiri, bahkan bisa ngebuat station2 server diberbagai daerah itu.... astagaaa.... terus btw ni coretax cloud atau hosting appsnya itu pake server sendiri atau nyewa server milik swasta (lokal atau asing)??","0","1","2025-02-14T13:20:10.000Z","ralfarezt","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6997384459076273153","7471263874144092934","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7325305027684220949~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=73814004&x-expires=1764061200&x-signature=bxlQb%2BtDw1XnonZrAcyZ8N6YO6I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Ngakakkkaaakk😂","0","0","2025-02-14T13:10:37.000Z","suciaulia_s","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6551602437294407682","7471261496166564626","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/122af19802212f8b60f43f845b58e684~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7c6cbc27&x-expires=1764061200&x-signature=GXVwvTfeSLB7d7K1o87hulrMH5U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"tadi w twitt akun pajak, itungan berapa kedip hilang twiit kuuu.. 😂","0","0","2025-02-14T13:10:25.000Z","kikisahputri0","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6892022355628000258","7471261442593112840","https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/c56b56419587f4a0d5aa601864ca1d66~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d20be6f0&x-expires=1764061200&x-signature=hgW4W5%2FgOWRQmD37fegfuNNsHjg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"@rafikrnganyar","0","3","2025-02-14T13:04:45.000Z","bang_ipong_97","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6887720879662203906","7471259987844023058","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b15eaa7e685f62a16f825e8553edde37~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=8b47d93b&x-expires=1764061200&x-signature=0CJFoWtUsByjZpq4dI1oAsmRZI4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"coretax itu utk Indonesia atau negara lain ya? knp bahasanya terutama yg email terkirim bisa bahasa Inggris semua","0","0","2025-02-14T12:45:55.000Z","minghadi","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6561484877568802817","7471255135386764039","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7329193634601893889~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=268d16f2&x-expires=1764061200&x-signature=oMG6ULMuZZo2nD1ascaFLIKnOCU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bayangin, mau ngedit aja error, upload error.
kalo loading lama kita ngertilah sistemnya down, itupun berjalan 1 bulan harusnya udah fix, tambah server ataupun manajemen konten delivery.
ini udah 40-an hari, masih error & down.","0","0","2025-02-14T12:44:24.000Z","mark.tanda","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7446202127435678727","7471254743790371602","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b398ff7c8a1853fb9cd7ed10a5c215bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c3b2d411&x-expires=1764061200&x-signature=Rlc%2BN7DPHVAA3678gf%2BqVD12XZI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"apapun dipajakin broh","0","0","2025-02-14T12:43:22.000Z","reyhans_satria","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7010801380832576538","7471254446858273552","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8e526fa8fa0f8ce5df4fe6e04260bfea~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e036f5a2&x-expires=1764061200&x-signature=U4j2Y1l%2BbdL52H8P%2FPHwN3IV2mQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Kalau bisa ngamuk, sudah ngamuk sih !","0","0","2025-02-14T12:41:58.000Z","shielpricillia","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6795415121289888770","7471254118293062408","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/b4e0d3729e59c19210407e26d857062f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d05d4d4b&x-expires=1764061200&x-signature=Y0saOuwZGrL25dCCdINquw0DV9s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bisa kok, coba dilakuin di malam jum'at kliwon dibawah bulan purnama ketika 7 serigala mengaung 7 jam berturut-turut dibawah langit ke 7 ditemanin 7 bidadari.","0","0","2025-02-14T12:41:43.000Z","markgandalf55","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7127374215079183362","7471254027176788753","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/8dd3aa17e28f9f5ec7c29509019230cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=12a05ed3&x-expires=1764061200&x-signature=xw8nkeM%2BdcWnvnN9NyAJPdQz6fw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"kan udah klarifikasi dan permintaan maaf, jadi masalah udah kelar🗿","0","0","2025-02-14T12:39:24.000Z","tham_thrt","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7021503489290699782","7471253454301397778","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8eef074e0ec2d11f32ed181a6ed0a5ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=93ae5e8d&x-expires=1764061200&x-signature=4Im4NTa7vnrjGtwWJ4lTSzYOhKE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"😭😭","0","0","2025-02-14T12:36:30.000Z","rafifarrasi","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6840033423470609410","7471252715613258504","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/484ad7ecec63b3d6e6b90e3e471c8cc9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=de3e7bb4&x-expires=1764061200&x-signature=%2F32ne5Ha%2B38qYqwxvHDUjx%2Fs%2Bh0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Sebutkan bang aplikasi pemerintah yang paling bagus tampa kendala","0","0","2025-02-14T12:36:03.000Z","yakatobisenpai","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6909845488255976449","7471252583115670280","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7329848294409306130~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d36c649b&x-expires=1764061200&x-signature=3kGWNkeERMapSvlK8RAC7JxbCnA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Ganteng tp suka misuh😭","0","0","2025-02-14T12:35:52.000Z","dian_nur_hpt.yogyakarta","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7085254451547849729","7471252547321152274","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/32a47b896ad42aecf06844c759f3cd0c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e83dab5a&x-expires=1764061200&x-signature=GUQT0pRV0P0p41jYAgUN%2Fj1%2FUHo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"uang 1300Milyar ilang gitu aja 🤔","0","0","2025-02-14T12:30:12.000Z","qwes.dsg","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7384454056146060293","7471251070792057607","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3d78fdd8c85bc02b4771ae962db5ace1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0bc769d1&x-expires=1764061200&x-signature=arlJ7VtF7B%2BNUpDDgOLz%2B4xYtrk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"@Direktorat Jenderal Pajak 😊malu bgt plis","0","0","2025-02-14T12:27:00.000Z","bagasbagusarya","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6802569166614217730","7471250214143443729","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8d33e8868bfa6789e6c80aa585c86a99~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c1b84597&x-expires=1764061200&x-signature=YZkpiF2yPGI7%2FjS%2FzjWmQTzJ7eE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Ya karena meningkatnya kesadaran masyarakat pada pajak, apalagi udh di dukung teknologi yang makin canggih","0","0","2025-02-14T09:21:37.000Z","sekitarsirkel","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7435855739996685330","7471202491754251016","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/175a9a3e2d518e179dd27221a6f4e539~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d7e3ea71&x-expires=1764061200&x-signature=u7VO%2BlEngcJALFy7NYHDWWdNkyM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"kalau proses pajak lebih simpel, yang biasanya males lapor jadi lebih rajin, ujung-ujungnya kita semua yang nikmatin hasilnya!","0","0","2025-02-14T09:20:05.000Z","kang.ronald","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7439969241661703176","7471202103630168850","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/58ac5fb1283877fb52bd2be665effb4c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9857f450&x-expires=1764061200&x-signature=sj1B4av81ecbkUVz%2FhUnSim1yIY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"pajak yang dikelola dengan baik = pembangunan lebih lancar, jadi yang diuntungkan bukan cuma pemerintah, tapi kita juga!","0","0","2025-02-14T09:19:15.000Z","doni.rahmadi70","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7439943928630510600","7471201874344624914","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/731f8d095bad21a0a9f688410de68085~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=017f1aac&x-expires=1764061200&x-signature=7B6jlD9RfsS81ZVaRZIOBXIbbOk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Nah ini loh dengan adanya sistem yang lebih baik mendukung kelancaran pembayaran pajak dan kemajuan ekonomi","0","0","2025-02-14T09:19:08.000Z","siseniman","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7436692074072491025","7471201820029043463","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2be440f045856bebeef85332f9d02f55~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=92548339&x-expires=1764061200&x-signature=DsYW6yG%2FcLjjar4Flcfzs9tx%2BwI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Inilah efek dari pembaruan sistem pajak sangan membantu proses jadi lebih modern dan efisien","0","0","2025-02-14T09:16:51.000Z","secret.hunterrr","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7435851010570781703","7471201245170352903","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3fb8e425d01525ef9ba04729a1276db6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0e47a53e&x-expires=1764061200&x-signature=%2FtcM8ZfRi0%2FdXym0t%2BU0HcuwUUE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"akhirnya pajak nggak ribet lagi! sistemnya makin modern, jadi nggak perlu pusing urus ini-itu😁","0","0","2025-02-14T09:15:04.000Z","raden_solihin","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7439970931265422354","7471200758480061200","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/41ab5db1755208b3c0315d824fc59dc5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=932e3195&x-expires=1764061200&x-signature=xiScoLnzjb%2FW74z39iJo7l6rRSk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"bayar pajak aja dipersulit😭
udah 1 bulan lebih dipersulit sama sistem padahal mau bayar pajak g diperbaiki² smpai sekarang","0","0","2025-02-14T09:10:02.000Z","sunflower66666667","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6841209621593277442","7471199488804832007","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91797cdfb933d984d18e0be868a42ddf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2e133b03&x-expires=1764061200&x-signature=YkH7d%2F405eaM8XGfA7SoydgMD9Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Riil","0","0","2025-02-14T08:59:33.000Z","gakbolehgituyah","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6565811736245436418","7471196785781211905","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5a641ab7ca0bc96575ec33513130b84a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e48ef482&x-expires=1764061200&x-signature=OKui2mwxk99M%2FIlQIyjtEzVY%2BXA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"kalo gak Mulyono ya Mulyani 😌🔥 dua-dua bikin emosi😌","0","0","2025-02-14T08:55:04.000Z","aninkuma","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6878981892818945026","7471195637213283079","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c5f9df116178c8fe475a97363935675f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cc48dbbe&x-expires=1764061200&x-signature=4CID%2FPMXzZRt3Oz67f4aOWxDsj8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"core tax dibawah naungan kementrian apa ya ? 😏.... bau tikusnya menyengat ......","0","0","2025-02-14T08:54:20.000Z","yansuprixcell95","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6850375377392862209","7471195466462561031","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/53b412d6737c664069bb9750b4fdcf9c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=91a4591e&x-expires=1764061200&x-signature=MNUXc6lPCUOmyAsQgLolC7WTz6w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"terus sebagai masyarakat mau marah sama siapa?","0","0","2025-02-14T08:49:49.000Z","namikazeyo","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7228437160436417537","7471194298969703189","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/accc215737940b1d071304d54a811e85~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=91c3fffc&x-expires=1764061200&x-signature=mOzBFC9at088V8rxIwZHsq0T61s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"🔥🔥🔥","0","0","2025-02-14T08:30:28.000Z","okonomiyakikimchi","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7197410746601718790","7471189175808017158","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/8f602b17cdab261c2082a8845f781d8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cad8d3c6&x-expires=1764061200&x-signature=G34GK4zSJkHV33TscNIqUqLMdig%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"aplikasi sampah.. mau bayar aja mau emosi dulu..","0","0","2025-02-14T08:23:29.000Z","cunklau","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7349583668149634053","7471187500988744465","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aa3c0bf785a28a9e659ad030105583c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6e57e36c&x-expires=1764061200&x-signature=nitjRy9ZEklRfNLYmanDhPutOtw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"mereka saja tdk tau salahnya dimana krn tdk mau benar2 cari masalahnya apa, mereka terlalu malas utk melakukannya","0","0","2025-02-14T08:05:50.000Z","_pince11","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6971297663250039810","7471182953184379668","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e17ac6bd68e43a6717d00c00a74ceba6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e6ba360b&x-expires=1764061200&x-signature=8ftt89hpxRvdw6ocddSw00A2AAA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Usut Mulyono Mulyani","0","0","2025-02-14T07:19:13.000Z","user5646294646336","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7073833106986271746","7471170904208704264","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/001e8f0fe58586a6fb3d6686d7dce668~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f31586ea&x-expires=1764061200&x-signature=IB6xuMeRMZRDdeYjV1xpizWwg2g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"1,3T + 300M uang keamanan, jadi 1,6T","0","0","2025-02-14T07:05:38.000Z","marrbukanbuzzer","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7008114157476447234","7471167423967773448","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e5225b62bac7cf9a799dcae7108b189b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a68e13cc&x-expires=1764061200&x-signature=8Io0D0uXPzl9AdeA9L1KdZr6keA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"pernah kerja bagian perpajakan perusahaan pusing bngt plus senam jantung mulu tiap bulan","0","0","2025-02-14T07:01:24.000Z","mbak.emya","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6796479392698123269","7471166309243421458","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/03bb8809673311d0a7405156c33d3855~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=901a0b9b&x-expires=1764061200&x-signature=hJtMJPK6Pm7Uc2uvK76uByqzafU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"1.3T berasa website judol malah lebih bagus judol kali","0","0","2025-02-14T06:46:06.000Z","northtrop","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6784381943704667138","7471162294203056951","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5c14287dd953264376983b42ed8fe4d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cb279bf9&x-expires=1764061200&x-signature=KKaO6lHubjPoSDL1Xd9weyLpQ14%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"kualitas manusia di bidang itu ampass 😌","0","0","2025-02-14T06:34:35.000Z","sanderdex08","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7352448238073693189","7471159260970910469","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90669cfe6b4f0c25710623cd140f2f83~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f59e5430&x-expires=1764061200&x-signature=eMNRvrJnqMOZfA54WHPFRzFM8sY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"INI EMANG BSGT SIH, GBLG BANGET MEREKA","0","0","2025-02-14T06:17:15.000Z","dr.immpr","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7006934903234151425","7471154963059671816","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/eab200efa9b521b52ea39a3b899a26a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=59447df1&x-expires=1764061200&x-signature=mtp3hAXoTr%2Bpaq%2BnluLgLJZ3R18%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"udah paling bener kaburdulaja 🤣🤣
ancuurr ni negara","0","0","2025-02-14T06:10:39.000Z","cx_xca","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6859007623653803009","7471153261023462152","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e406f8766aa4c7acf638154ccc095bf9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=75d92014&x-expires=1764061200&x-signature=2pCVuTFlYzPTV5OywjIT1I8F6O8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"viralkan terus supaya ngaca ni pemerintahan apa sihh","0","0","2025-02-14T06:04:26.000Z","yulia_21y","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6861804632117920770","7471151640311497490","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bc1938a2a399da372c2bd40575d5f455~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1958f8e0&x-expires=1764061200&x-signature=abt9jSV6jVOvkys3onlpCb9LwA8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"negara amburadol😢😢","0","0","2025-02-14T06:03:16.000Z","yulia_21y","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6861804632117920770","7471151361476870919","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bc1938a2a399da372c2bd40575d5f455~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1958f8e0&x-expires=1764061200&x-signature=abt9jSV6jVOvkys3onlpCb9LwA8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Lo tampan abis ko🥰🥰🔥","0","0","2025-02-14T15:53:03.000Z","prettyscale_777","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7265656727541646341","7471303347947225864","https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f373f45f7960516e47eee699e733a34f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=41674fad&x-expires=1764061200&x-signature=c%2F%2FHuvvrxGgMEj7s6OpRpQ4Oc7I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
